“X”,“Y”,"id","lon","lat","point","polygon","voltage","power_type","substation","osm_id","osm_www","frequency","name","ref","operator","dbahn","status","visible",“field_18”
"7.56339353215582","51.4876505098987","2605","7.56339353215582","51.4876505098987","0101000020E61000007B8CED3BEA401E4046F2F7546BBE4940","0103000020E6100000010000000500000074752BD12E401E403F88D2D76FBE4940AD63D5ED7E411E40EF6362A274BE4940F86A8D49B0411E4064F26C2B67BE4940ADCB21E34A401E40060E9FF961BE494074752BD12E401E403F88D2D76FBE4940","110000","substation","distribution","w52521778","http://www.osm.org/way/52521778","50","NA","NA","NA","no","1","1",
"8.99564166548284","53.9600523844024","1807","8.99564166548284","53.9600523844024","0101000020E61000004A918FBEC4FD21403DBA1CFFE2FA4A40","0103000020E61000000100000006000000D98E93652DFD214038458D4CF2FA4A40A47CBCDB5CFE2140B3F3AAF0E8FA4A4077D265FF3DFE2140BAD229C4D3FA4A406692B90EA2FD214088CC1CA5D8FA4A4069C559234AFD2140B8200E66DBFA4A40D98E93652DFD214038458D4CF2FA4A40","110000;20000","substation","distribution","w60106431","http://www.osm.org/way/60106431","50","Umspannwerk Marne-West","STUW46210","Schleswig-Holstein Netz AG","no","1","1",
"9.21813676241383","54.0132725531589","1808","9.21813676241383","54.0132725531589","0101000020E6100000D33E299FAF6F224041E03EEAB2014B40","0103000020E61000000100000008000000572A19F3666F2240A4331842B2014B40D124E77D766F224058EB1F80B8014B4063AE4846B76F2240A8A86A81BF014B40C0CA8ED8067022408537576BB1014B40E087FB189A6F224077332B31A6014B4085EA9B7B966F22409C42AE0DA7014B4009CF8BEE6D6F22407F51B2B2B0014B40572A19F3666F2240A4331842B2014B40","110000","substation","distribution","w60119192","http://www.osm.org/way/60119192","50","Umspannwerk Quickborn Dithmarschen","STUW46040","EON_Netz","no","1","1",
"7.3094633669411","52.3929749903447","2856","7.3094633669411","52.3929749903447","0101000020E6100000C84901F7E33C1D4095D625014D324A40","0103000020E610000001000000060000003F99486C623C1D407C14020451324A401EF31A2C973C1D40E96DA67652324A408F50474D263D1D40DE18596456324A400A29C081653D1D4024984BFE48324A40BA71C1A0A13C1D401650F19D43324A403F99486C623C1D407C14020451324A40","110000","sub_station","NA","w60261691","http://www.osm.org/way/60261691","50","NA","NA","RWE","no","1","1",
"10.7746504359207","54.2967732460442","3175","10.7746504359207","54.2967732460442","0101000020E6100000013960FB9E8C2540310B6DAAFC254B40","0103000020E610000001000000050000003DA0FAC9518C25404F19B9E2F8254B408FB7F7FD9C8C2540342DC38A08264B40757AC52CEC8C25409613257200264B402463C8F8A08C254087D714CAF0254B403DA0FAC9518C25404F19B9E2F8254B40","110000","sub_station","NA","w68834307","http://www.osm.org/way/68834307","NA","NA","NA","NA","no","2","1",
"7.65431368204247","47.6051440709692","3558","7.65431368204247","47.6051440709692","0101000020E61000007FCAE667049E1E402C17655C75CD4740","0103000020E61000000100000005000000C34A9F32539D1E404131A98B73CD474099C68522799D1E40C2A38B737ECD4740BEAAB75EB39E1E407A14F64D77CD4740DA9E5127919E1E40421FCC356CCD4740C34A9F32539D1E404131A98B73CD4740","110000","sub_station","NA","w88538897","http://www.osm.org/way/88538897","NA","NA","NA","NA","no","2","1",
"10.5355119523585","49.1607178883042","729","10.5355119523585","49.1607178883042","0101000020E61000006CFE639F2E12254005135D6792944840","0103000020E6100000010000000A000000583AF0639D1125409B3935B08D9448406A4F712CC21125404A62314BA1944840F275F211C51125400ACA66D6A29448401BAB3EB1FC112540D3AF2D4CA194484000DEF4081B1225404BA55375A0944840E19B93B558122540E6BEE45F9D9448406D3BFADFBD1225407120B03A949448400F4BF2C99C12254004CE771381944840E85F853FD511254064E00BEE8A944840583AF0639D1125409B3935B08D944840","110000","substation","transmission","w95031687","http://www.osm.org/way/95031687","NA","Umspannwerk Waizendorf","NA","NA","no","1","1",
"10.971578323884","52.1293718613776","1354","10.971578323884","52.1293718613776","0101000020E6100000382BCDB672F12540D7D1D4418F104A40","0103000020E610000001000000050000008B9481A43BF125402FFA59018A104A403F1DC74348F1254097A183E596104A407503AEE2A8F1254020DF4FB594104A4085E1CD6A9DF125402215BA7F87104A408B9481A43BF125402FFA59018A104A40","110000","substation","distribution","w97870164","http://www.osm.org/way/97870164","50","NA","NA","EON_Netz","no","1","1",
"9.03861521866635","54.1797820503859","1846","9.03861521866635","54.1797820503859","0101000020E61000008999BA5FC51322405F68251903174B40","0103000020E610000001000000090000004B9130156A13224050B5A25E07174B40D00F2185D0132240AEDCBC2D0D174B40E28E89C6DA132240577B952E09174B40A67AE3000B14224034795FBE0B174B405AC09EB527142240641AC25300174B400E015FA018142240F746DD7DFF164B40BE0BC43097132240454EC056F8164B400C675135901322401642C3E2F7164B404B9130156A13224050B5A25E07174B40","110000","substation","distribution","w98640208","http://www.osm.org/way/98640208","50","Umspannwerk Wöhrden","STUW46680","Schleswig-Holstein Netz AG","no","1","1",
"12.1723614114189","47.8719492808302","735","12.1723614114189","47.8719492808302","0101000020E6100000D74542C13F582840D677B6089CEF4740","0103000020E61000000100000005000000E8ED569EF5572840420F7B4198EF4740500AF83217582840EF992416A7EF4740AA6393478758284015F1A323A1EF4740488FAB1F67582840A49A832A90EF4740E8ED569EF5572840420F7B4198EF4740","110000","substation","NA","w98730498","http://www.osm.org/way/98730498","NA","Umspannwerk Stephanskirchen","NA","E.ON Netz GmbH","no","2","1",
